,TimeDiff,tweet_1st,tweet_2nd
908,208.64333333333332,4.1127353,2.8698652
909,208.6425,7.1568856,0.67524743
910,208.6325,7.5054564,2.4631712
911,208.6280555555556,6.5502796,1.0612537
912,208.62722222222223,6.3397617,5.3285313
913,208.6136111111111,6.531973,0.5380171
914,208.60111111111112,2.3074324,2.7874181
916,208.57333333333327,-8.037833,14.132648
917,208.56861111111112,2.0078201,3.2455838
918,208.55777777777777,6.01664,0.38378707
919,208.54777777777775,-8.037339,14.13243
921,208.5405555555556,4.3630433,2.665178
924,208.52972222222223,-10.607886,2.767149
925,208.5263888888889,5.4476495,4.7709846
927,208.51805555555555,5.455769,4.7456255
929,208.5063888888889,8.095392,0.63981915
930,208.5,8.908338,3.8652678
931,208.49777777777777,6.202317,1.7552228
932,208.4875,3.7145607,3.3859806
935,208.47277777777776,6.530917,5.249315
936,208.4725,5.078127,6.5356474
937,208.45444444444445,8.077351,3.300214
938,208.43527777777777,5.9878683,0.28948107
939,208.4333333333333,2.7377105,4.38193
940,208.42555555555555,6.5811315,1.4708697
942,208.40972222222223,6.6688566,0.37841648
944,208.40722222222223,3.931314,3.8688354
945,208.40055555555557,11.572486,4.6718135
946,208.39888888888888,6.0236516,1.4889883
947,208.39277777777775,5.238166,6.4434214
949,208.37916666666663,6.5046916,4.9474893
950,208.37444444444444,2.504577,2.621913
951,208.36194444444445,6.797915,2.056875
954,208.33805555555557,3.9796238,3.8262696
957,208.32916666666668,7.4903517,1.5356597
958,208.32472222222225,10.622023,5.4023547
959,208.30916666666667,3.9838612,3.8243148
962,208.26611111111112,7.598123,-0.531564
963,208.26194444444445,6.699391,2.7184248
964,208.2577777777778,2.6340148,1.9719505
967,208.2486111111111,9.13387,3.6393657
969,208.24166666666667,6.2202687,0.3744227
971,208.23222222222225,5.1570845,1.6477515
972,208.22944444444445,8.932046,3.3448937
973,208.2244444444445,6.772545,0.715188
974,208.2244444444445,7.8256564,7.334215
975,208.2225,8.267888,6.550393
976,208.2211111111111,9.810293,4.8306403
977,208.21694444444444,6.55827,1.0605439
978,208.2158333333333,7.061779,4.8774457
979,208.2158333333333,4.181764,3.1571393
980,208.2138888888889,5.0478745,4.190663
981,208.20333333333332,3.1730473,3.5245793
982,208.18027777777775,6.4741235,4.038371
984,208.17111111111112,6.3709702,2.5637856
985,208.16972222222225,7.132793,2.0057266
988,208.1630555555556,6.0756006,1.1487825
990,208.1625,10.50326,2.1052802
991,208.1586111111111,3.1718676,2.985999
992,208.15222222222224,5.671767,4.6787863
995,208.1205555555556,7.082419,1.4804194
996,208.10722222222225,5.7583146,2.0662472
997,208.0730555555556,6.4919024,5.267071
998,208.0725,6.6470466,2.5290382
999,208.07222222222225,8.712922,3.1886795
1000,208.07,8.840181,4.040974
1001,208.06833333333333,12.326323,-11.230139
1002,208.06666666666663,7.6365733,3.1061964
1003,208.06194444444444,5.946166,0.665104
1004,208.06,5.2656794,0.7482108
1005,208.0583333333333,5.386862,6.9684677
1006,208.05555555555557,9.545445,4.645267
1007,208.02694444444444,7.5944476,2.568205
1008,208.02527777777777,8.528062,1.2040491
1013,208.0005555555556,5.513236,3.6696649
1014,208.00027777777777,0.96182024,0.19977547
1015,207.99777777777777,6.207209,0.38651118
1016,207.9730555555556,6.520897,0.4979268
1017,207.94916666666663,7.257015,1.7145817
1018,207.9455555555556,5.015217,5.4671416
1019,207.9452777777778,4.4021726,3.8248873
1020,207.9438888888889,-11.326458,2.6755486
1021,207.9336111111111,5.6796064,1.3066024
1022,207.9183333333333,8.640923,5.722184
1023,207.9175,6.605035,1.8866739
1027,207.9,8.22448,1.0477606
1028,207.89444444444445,3.4586568,2.3263466
1029,207.88361111111112,5.649061,2.4282598
1030,207.85861111111112,4.6503243,3.4890523
1033,207.83277777777775,6.7756615,0.7901681
1035,207.82888888888888,-2.778251,15.703514
1036,207.81694444444443,6.3636065,2.5051558
1037,207.81583333333333,8.673139,3.3109677
1039,207.79722222222225,3.2037284,4.77266
1040,207.7958333333333,7.2055945,2.2930193
1043,207.77944444444444,3.0933666,2.642597
1044,207.77444444444444,7.2885447,0.57507545
1045,207.77388888888888,8.594584,3.1092315
1046,207.76527777777775,-11.135979,3.034529
1047,207.76222222222225,6.887034,1.9402905
1048,207.76222222222225,4.467898,3.414736
1049,207.7475,5.8659387,1.1801382
1051,207.7411111111111,5.974129,1.1741898
1054,207.72166666666664,4.557313,3.2594817
1055,207.71055555555557,8.3467455,7.7242875
1056,207.70805555555555,5.274929,3.7245214
1057,207.70805555555555,6.891042,1.9589432
1058,207.70055555555555,5.006018,5.360503
1059,207.69583333333333,6.110642,4.911301
1060,207.6925,7.5857153,0.76068413
1061,207.68527777777777,6.758053,0.5832858
1062,207.67888888888888,6.2324805,0.81224746
1063,207.67777777777775,-2.7780123,15.64123
1064,207.67527777777775,8.110536,4.42125
1065,207.66666666666663,2.4057126,3.2408087
1066,207.6663888888889,4.9947257,5.3000813
1067,207.6538888888889,4.0467696,2.7806299
1068,207.64638888888888,6.9370117,2.6830702
1071,207.6383333333333,-11.352348,2.971629
1072,207.63666666666663,7.4157662,4.5167065
1074,207.60444444444445,8.066217,1.0204704
1075,207.5963888888889,2.4486313,2.7490666
1076,207.59472222222223,5.582122,0.4844343
1077,207.58944444444444,7.343309,2.0210145
1080,207.5758333333333,6.828184,2.5723438
1081,207.5638888888889,8.725038,2.1508336
1082,207.55916666666667,5.7124124,0.9120254
1083,207.5572222222222,6.0907164,0.4490815
1084,207.54777777777775,4.26088,4.584228
1085,207.54666666666665,5.833576,3.4992225
1086,207.54111111111112,2.7437968,2.9097712
1089,207.5311111111111,4.978137,5.4784327
1091,207.5133333333333,5.8763185,4.188559
1092,207.51305555555555,2.397554,3.499459
1094,207.5063888888889,6.9605036,0.83916265
1095,207.4886111111111,-2.74048,15.763835
1096,207.48555555555555,-2.7085466,15.786545
1097,207.46444444444444,4.8323607,3.7198613
1098,207.4561111111111,3.1376648,2.1016126
1100,207.45,7.32775,1.2933095
1101,207.4455555555556,7.2271194,1.1885368
1103,207.44333333333333,-2.7582533,15.669449
1104,207.4391666666667,12.344531,-11.239914
1106,207.43166666666667,6.13596,0.3035996
1107,207.42305555555555,12.385006,-11.281189
1108,207.4175,16.237072,0.06501587
1109,207.41222222222223,9.901517,2.876855
1110,207.41166666666663,6.821139,0.63126856
1111,207.4113888888889,7.164092,1.0448356
1115,207.33555555555557,8.660699,7.7070627
1116,207.33333333333331,6.8910728,2.787803
1120,207.30666666666667,4.370756,1.6316646
1121,207.3047222222222,6.487205,3.137171
1122,207.29444444444445,5.749228,2.0633204
1123,207.29166666666663,7.2069335,-0.07361926
1124,207.2913888888889,-11.071981,3.370078
1125,207.26555555555555,9.679928,2.259322
1127,207.26361111111112,-10.976439,3.2844448
1128,207.24194444444444,6.2467017,5.93344
1129,207.2408333333333,4.836855,0.77789617
1132,207.23361111111112,6.973889,2.7220721
1133,207.23361111111112,6.0790825,0.7911829
1138,207.20833333333331,7.5266337,1.0260291
1139,207.20166666666665,5.0078,5.3566008
1142,207.18777777777777,3.5534797,10.448686
1143,207.1833333333333,6.8775926,5.125137
1144,207.1825,3.788999,2.3342626
1145,207.17888888888888,8.9411545,3.1977758
1147,207.165,5.2581034,1.3657113
1148,207.1580555555556,5.406319,0.58212036
1149,207.15666666666667,4.9588118,5.437826
1154,207.13222222222225,8.237862,1.0377418
1155,207.13166666666663,4.427861,3.4056392
1158,207.1005555555556,7.066447,1.568762
1159,207.0975,6.091919,0.39859354
1161,207.0688888888889,6.070019,1.1280462
1162,207.0547222222222,-10.848597,3.08281
1164,207.05,5.536643,6.887282
1166,207.0338888888889,7.8199515,0.64012164
1168,207.0336111111111,6.4437747,1.6739398
1169,207.0288888888889,5.7061496,1.3641062
1171,207.00861111111112,7.080958,1.6064012
1172,207.0005555555556,6.7260923,1.9067271
1174,206.99194444444444,8.316934,3.3078554
1175,206.96833333333333,5.2538652,6.3807793
1177,206.95944444444444,2.078253,2.7891016
1178,206.9525,4.980983,5.452816
1179,206.9336111111111,6.54441,0.49551657
1180,206.9275,3.9010603,4.451343
1182,206.92,8.188264,1.007706
1183,206.9177777777778,8.664218,7.635973
1184,206.90916666666664,7.355567,2.371467
1185,206.9080555555556,7.693269,3.3621676
1187,206.89222222222224,3.2636678,2.0134404
1190,206.88472222222225,4.9690185,5.4494276
1191,206.8813888888889,6.452573,1.458557
1193,206.84916666666663,6.954069,0.7916787
1194,206.8486111111111,8.414112,1.8972359
1195,206.84277777777777,4.5014195,3.4337385
1196,206.83416666666668,3.8631,1.303911
1197,206.8311111111111,2.7516313,3.0117044
1198,206.82638888888889,7.4161696,0.8694471
1200,206.81166666666667,7.3229284,0.85998935
1201,206.8105555555556,-11.44838,2.9446626
1202,206.8080555555556,7.2121353,0.72155106
1203,206.8036111111111,7.150555,0.7167227
1204,206.78944444444448,10.4974575,3.4433932
1205,206.78472222222223,5.1897187,3.500987
1207,206.78277777777777,8.248974,0.87318933
1208,206.78222222222223,7.1584272,1.2532798
1209,206.77083333333331,6.827669,1.447758
1210,206.76666666666668,6.39039,0.84816825
1211,206.7613888888889,5.6714745,1.9331871
1212,206.7525,8.693704,7.608071
1213,206.7516666666667,3.3850906,3.9113066
1217,206.72611111111112,3.930454,2.657062
1218,206.7163888888889,7.251731,2.558805
1221,206.6855555555556,6.0965095,2.5497596
1222,206.68472222222223,7.493696,4.8687124
1223,206.67583333333332,9.4479685,1.4432731
1224,206.65722222222223,7.8619018,0.9055185
1225,206.6511111111111,-10.781784,2.796635
1226,206.64583333333331,8.814277,2.94941
1227,206.64416666666668,7.5713267,5.061516
1229,206.6286111111111,-11.166193,2.5439892
1230,206.62777777777777,6.604905,1.055495
1231,206.6266666666667,5.711027,5.5642366
1233,206.61888888888888,4.3176303,4.304702
1234,206.60666666666663,8.141908,7.1779685
1235,206.6063888888889,6.787373,1.9537237
1236,206.60444444444445,8.392788,3.6468234
1237,206.58388888888888,7.6495833,5.088816
1238,206.5836111111111,9.562671,1.1347126
1239,206.58027777777775,9.255606,3.1146808
1240,206.5775,2.686726,3.654416
1241,206.57666666666665,4.9273634,5.509315
1242,206.57611111111112,7.6090784,0.57842785
1243,206.56833333333333,9.418332,1.8497165
1244,206.56027777777777,7.698573,2.739233
1245,206.55972222222223,3.9238114,4.653402
1246,206.53861111111112,7.6301527,0.83654314
1248,206.53527777777776,5.810456,0.6422137
1249,206.53083333333333,8.96547,4.320493
1250,206.52416666666667,7.181746,0.7978322
1251,206.52138888888888,8.276971,7.6273713
1252,206.51666666666668,8.805509,3.8197105
1254,206.50444444444443,-2.8359182,15.814612
1255,206.49722222222223,6.0068917,1.1467564
1256,206.49305555555557,4.9667134,5.3074
1258,206.475,5.948777,0.5271035
1259,206.47472222222223,6.657176,2.5830457
1262,206.4608333333333,9.396609,2.787337
1264,206.44444444444449,7.4235926,4.632481
1266,206.4405555555556,4.266713,1.7837633
1268,206.43472222222223,6.4966345,1.4121623
1269,206.43416666666667,-10.8737135,3.083793
1271,206.41805555555555,8.641564,7.64542
1272,206.40666666666667,6.0583467,1.0010378
1273,206.4055555555556,8.6476345,3.1542995
1274,206.40527777777777,7.0509076,1.2050785
1275,206.40472222222223,6.9816985,2.7274187
1276,206.3925,6.793886,2.0208588
1277,206.38916666666665,6.0512505,0.57888013
1278,206.3827777777778,4.9917974,3.297388
1279,206.37972222222223,5.5884833,0.5817133
1282,206.35722222222225,4.4047966,2.5090888
1283,206.3388888888889,9.13306,4.570658
1285,206.3061111111111,6.6660237,6.407372
1287,206.2805555555556,8.247633,7.7264037
1288,206.27027777777775,5.645059,1.9473865
1289,206.26777777777775,-11.28863,2.8177805
1290,206.26416666666665,5.8232307,0.7443724
1291,206.25944444444443,5.44768,2.833096
1292,206.25722222222225,4.732825,3.3643012
1293,206.25444444444443,5.1887693,0.87844276
1295,206.2308333333333,9.874889,2.9098527
1296,206.2158333333333,-2.70849,15.782845
1297,206.21,7.9020424,1.4814001
1298,206.20527777777775,6.488041,3.4648957
1299,206.1858333333333,6.199704,0.67855185
1302,206.16722222222225,7.1520114,1.7594492
1303,206.16666666666663,7.4719005,3.8930082
1304,206.16027777777776,6.6946435,1.6408533
1305,206.14916666666667,6.686982,0.8362244
1306,206.0994444444445,2.0007899,3.1723595
1308,206.08916666666667,5.608644,0.5995882
1309,206.08638888888888,8.676973,7.611929
1310,206.07916666666668,6.9476047,1.7846704
1312,206.06666666666663,8.481583,4.0633855
1314,206.04472222222225,6.310517,3.6771576
1315,206.0363888888889,9.065249,4.497684
1316,206.0355555555556,-2.216837,-3.2242942
1317,206.03333333333333,5.7509017,5.733392
1319,206.02277777777775,4.8899145,6.618846
1320,206.0113888888889,9.47238,1.3482715
1321,206.0105555555556,6.9898357,2.7426784
1322,206.00611111111112,10.254116,3.6538358
1323,206.00277777777777,8.620042,3.1662729
1325,205.99944444444444,4.534081,3.2636569
1326,205.99,6.505988,1.8266441
1328,205.95111111111112,7.070898,0.67052126
1329,205.95,7.960512,0.9817327
1330,205.95,6.602591,0.61028063
1331,205.935,3.8519554,1.3001959
1332,205.93027777777775,8.148969,1.148007
1333,205.92444444444445,10.258082,1.5045198
1335,205.88111111111112,6.8723083,4.782877
1339,205.82,6.327737,1.4923506
1341,205.79805555555555,9.746408,3.263295
1342,205.78166666666667,5.8952184,0.6445858
1343,205.7625,6.754875,5.4813223
1344,205.75861111111112,9.966533,0.6881106
1345,205.7575,6.5919266,0.9881049
1346,205.73,8.52266,5.237435
1348,205.71138888888888,8.87388,4.993827
1349,205.69972222222225,9.885389,4.4963207
1350,205.6880555555556,6.4390917,0.62689424
1351,205.6775,3.5820825,3.2763174
1352,205.67194444444445,5.4941936,1.4237847
1356,205.65527777777777,4.76638,6.580209
1359,205.62472222222223,11.665068,3.9859004
1360,205.6213888888889,8.659731,4.1327314
1361,205.61666666666667,6.40994,1.1555232
1362,205.6063888888889,8.739691,2.9956052
1366,205.58333333333331,6.854709,0.79102516
1367,205.5605555555556,6.6388164,5.423024
1368,205.54916666666668,8.075471,4.9223514
1370,205.5427777777778,6.3954854,1.0335779
1371,205.54111111111112,6.6927257,2.0986128
1373,205.52138888888888,8.597894,3.6198769
1374,205.51083333333327,-2.7559066,15.662402
1375,205.50694444444449,9.648677,1.7002187
1376,205.5036111111111,8.290286,6.4617176
1377,205.5016666666667,8.638083,1.9949771
1378,205.5013888888889,4.586037,1.482853
1379,205.4922222222222,5.7291803,0.8051335
1382,205.4572222222222,2.6884959,2.4665399
1384,205.42944444444444,5.4160705,6.9382534
1385,205.42944444444444,8.339984,3.7659237
1386,205.42805555555557,10.654828,2.1002288
1387,205.3830555555556,6.5875745,0.70180476
1388,205.3738888888889,4.7382383,2.5805016
1389,205.36555555555557,3.0283782,2.1924114
1390,205.35805555555555,8.422388,3.2944443
1391,205.33333333333331,6.1184893,4.589835
1392,205.33194444444445,-10.668385,2.8897998
1393,205.31916666666663,6.880699,2.2027745
1394,205.29416666666663,6.546635,0.93350685
1395,205.2505555555556,6.457298,0.81500447
1396,205.24444444444444,5.166034,3.9368541
1397,205.23166666666663,8.894052,3.4363837
1398,205.2205555555556,6.6158266,2.4598894
1401,205.1980555555556,7.4173703,1.9447954
1402,205.19444444444449,-11.019639,2.741532
1403,205.1855555555556,11.966813,3.8716688
1405,205.16861111111112,6.610721,0.8708361
1406,205.14666666666668,5.5403867,0.50775164
1407,205.1255555555556,8.473401,5.3774176
1408,205.1208333333333,-10.745872,2.8844583
1409,205.09833333333333,8.287288,3.2459455
1411,205.08194444444445,3.8465989,5.1202507
1412,205.04722222222225,6.4576015,4.5040383
1415,205.03333333333333,9.409344,1.3114672
1417,205.0275,6.9271455,0.75869286
1418,205.0125,16.237148,0.06501735
1419,205.01111111111112,8.379056,3.7759013
1420,205.0088888888889,7.7352834,-10.06532
1422,205.0005555555556,8.782471,1.3789954
1423,204.98305555555555,10.017705,3.9297366
1424,204.98055555555555,7.4676447,4.4133
1426,204.97833333333327,2.0874527,2.2668467
1427,204.95,5.2428427,0.5850397
1430,204.86166666666668,-11.317726,3.130377
1431,204.85083333333333,10.580182,2.0467887
1432,204.84833333333333,5.3816295,6.942558
1433,204.8180555555556,5.4072614,6.547798
1434,204.80638888888888,8.031435,2.8162127
1435,204.79305555555555,8.520785,3.3262322
1436,204.78083333333333,8.750539,1.4183704
1437,204.75,5.684985,0.23367932
1439,204.71694444444444,6.3958416,0.84390414
1443,204.69861111111112,5.794054,1.9129025
1444,204.69416666666663,8.199195,5.5355663
1445,204.67,8.222172,5.541039
1446,204.6305555555556,8.260272,5.542151
1448,204.6266666666667,6.1540866,4.2956924
1449,204.60083333333333,6.923362,1.2444459
1450,204.59166666666667,6.156292,0.4452685
1451,204.5825,8.891258,3.2642782
1452,204.57861111111112,-11.034488,3.1961434
1453,204.56666666666663,5.391681,4.063128
1454,204.5,8.8713255,1.3320508
1456,204.4947222222222,6.233895,1.0786372
1457,204.4336111111111,9.569444,1.1655251
1458,204.43194444444444,7.341166,5.0171056
1459,204.43,10.07325,-0.15480042
1460,204.4152777777778,-10.775539,3.2743
1461,204.3936111111111,-11.326766,2.8196437
1462,204.3838888888889,6.338695,3.5862463
1463,204.3805555555556,4.7898226,2.3699663
1464,204.3730555555556,8.5434675,5.265472
1466,204.35916666666665,8.162452,2.825271
1467,204.35722222222225,8.941295,3.965758
1468,204.34166666666667,8.5625925,4.714978
1469,204.3238888888889,8.65274,4.8078327
1470,204.3141666666667,4.2698646,1.9758526
1471,204.2575,9.570169,1.1607044
1473,204.21416666666667,8.881085,4.433734
1474,204.1977777777778,5.7186418,6.2431803
1475,204.1833333333333,-10.702554,2.9495306
1476,204.18138888888888,9.618684,3.6434822
1477,204.125,6.231602,1.4939506
1481,204.04888888888888,8.728024,1.5479221
1482,204.03722222222223,9.06609,1.2842335
1486,204.0016666666667,9.550697,1.1161284
1488,204.00083333333333,5.5275793,6.8385577
1495,203.9152777777778,5.394481,0.65498114
1496,203.8372222222222,5.4178615,6.896161
1497,203.8136111111111,5.744885,0.58111495
1498,203.75972222222225,3.7564662,5.5008655
1499,203.72694444444448,8.874812,1.779062
1500,203.64305555555555,8.723602,2.1135337
1501,203.63,5.9484615,1.4626683
1503,203.54361111111112,8.420213,3.4854913
1505,203.5077777777778,6.24029,2.5387206
1506,203.41166666666663,9.021913,3.5612438
1507,203.40694444444443,5.0493803,1.8921415
